timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1500293028.630549,-1.584778,-0.554619,-0.501031,0.394127,-0.388915,-2.570323,-0.850018,0.526619,0.011885,-0.015140,0.135078,-0.047316,-49.443806,13.396496,0.279844,,,,,,,
1500293028.641127,-1.586155,-0.527933,-0.495600,0.407622,-0.395474,-2.516523,-0.863748,0.503749,0.013267,0.023462,0.157567,-0.059791,-50.097702,10.683138,0.570556,,,,,,,
1500293028.651703,-1.587332,-0.502159,-0.489896,0.436048,-0.365046,-2.417311,-0.876426,0.481319,0.014493,0.036139,0.179997,-0.061017,-50.097702,10.683138,0.570556,,,,,,,
1500293028.662281,-1.587977,-0.477410,-0.484076,0.452910,-0.304324,-2.327752,-0.888057,0.459480,0.015259,0.047771,0.201836,-0.061783,-50.359344,9.361147,0.734770,,,,,,,
1500293028.672858,-1.587978,-0.453517,-0.478003,0.475768,-0.238711,-2.245520,-0.898779,0.438130,0.015444,0.064886,0.222667,-0.043825,-50.756687,6.855082,1.000542,,,,,,,
1500293028.683434,-1.587415,-0.430461,-0.471995,0.470380,-0.169419,-2.165692,-0.908648,0.417290,0.015102,0.074755,0.243507,-0.043483,-50.756687,6.855082,1.000542,,,,,,,
1500293028.694011,-1.586565,-0.408183,-0.466342,0.450827,-0.129020,-2.093310,-0.917730,0.396942,0.014473,0.090337,0.261734,-0.006355,-50.901714,5.662449,1.089470,,,,,,,
1500293028.704589,-1.585682,-0.386747,-0.460883,0.440485,-0.114092,-2.010030,-0.926038,0.377177,0.013785,0.108793,0.277898,0.022912,-51.100719,3.393759,1.197415,,,,,,,
1500293028.715165,-1.585006,-0.366217,-0.455641,0.427726,-0.123288,-1.929294,-0.933594,0.358086,0.013267,0.116349,0.296989,0.023431,-51.100719,3.393759,1.197415,,,,,,,
1500293028.725743,-1.584881,-0.346387,-0.450656,0.409156,-0.164918,-1.865817,-0.940512,0.339501,0.013248,0.115576,0.329642,0.050656,-51.159363,2.324375,1.245631,,,,,,,
1500293028.736320,-1.585543,-0.327548,-0.446007,0.381774,-0.223844,-1.759575,-0.946731,0.321722,0.013962,0.125778,0.359979,0.079498,-51.207191,0.304050,1.402114,,,,,,,
1500293028.746896,-1.587198,-0.309876,-0.441794,0.340087,-0.299739,-1.644823,-0.952243,0.304941,0.015620,0.131290,0.376761,0.077840,-51.207191,0.304050,1.402114,,,,,,,
1500293028.757473,-1.589711,-0.293472,-0.437985,0.305491,-0.358772,-1.526338,-0.957074,0.289278,0.018105,0.136121,0.392424,0.075355,-51.200428,-0.629186,1.534557,,,,,,,
1500293028.778627,-1.595757,-0.264573,-0.432388,0.169560,-0.336736,-1.283825,-0.964904,0.261497,0.024089,0.150054,0.410927,0.090489,-51.139832,-2.301514,1.911910,,,,,,,
1500293028.768051,-1.592728,-0.278411,-0.434791,0.247362,-0.370788,-1.396621,-0.961262,0.274828,0.021086,0.146412,0.397596,0.093493,-51.139832,-2.301514,1.911910,,,,,,,
1500293028.789205,-1.598485,-0.251735,-0.430654,0.115694,-0.285566,-1.196681,-0.968110,0.249085,0.026813,0.184419,0.370864,0.088376,-51.093403,-3.037151,2.115277,,,,,,,
1500293028.799782,-1.600631,-0.239741,-0.429613,0.046732,-0.202892,-1.119179,-0.970967,0.237451,0.028977,0.207219,0.354361,0.079070,-50.983967,-4.346292,2.445346,,,,,,,
1500293028.810358,-1.602070,-0.228343,-0.429140,-0.000758,-0.132077,-1.067445,-0.973567,0.226364,0.030457,0.209818,0.365448,0.077590,-50.983967,-4.346292,2.445346,,,,,,,
1500293028.820936,-1.603234,-0.217391,-0.429407,-0.080148,-0.093791,-1.019484,-0.975950,0.215683,0.031669,0.197965,0.446885,0.103692,-50.924927,-4.940550,2.545029,,,,,,,
1500293028.831513,-1.604347,-0.207212,-0.430837,-0.194179,-0.076301,-0.938534,-0.978058,0.205733,0.032827,0.211013,0.547991,0.125483,-50.799683,-6.050139,2.649986,,,,,,,
1500293028.842089,-1.605295,-0.197961,-0.433608,-0.316503,-0.019104,-0.841505,-0.979886,0.196671,0.033818,0.212842,0.557052,0.124492,-50.799683,-6.050139,2.649986,,,,,,,
1500293028.852667,-1.605199,-0.190286,-0.437602,-0.422985,0.123023,-0.660934,-0.981369,0.189139,0.033775,0.214325,0.564584,0.124535,-50.736958,-6.547224,2.670183,,,,,,,
1500293028.863245,-1.603095,-0.184778,-0.442433,-0.477628,0.340917,-0.454407,-0.982464,0.183728,0.031743,0.341794,0.560031,0.086115,-50.638496,-7.325494,2.512836,,,,,,,
1500293028.873821,-1.598672,-0.181411,-0.447544,-0.483879,0.561214,-0.252813,-0.983208,0.180418,0.027415,0.342537,0.563341,0.090444,-50.638496,-7.325494,2.512836,,,,,,,
1500293028.884398,-1.592417,-0.180299,-0.452469,-0.449374,0.707746,-0.036765,-0.983560,0.179323,0.021269,0.487512,0.501249,0.036959,-50.616653,-7.554336,2.262885,,,,,,,
1500293028.894975,-1.584752,-0.181477,-0.456596,-0.357080,0.814376,0.169153,-0.983482,0.180483,0.013726,0.611824,0.383207,0.012397,-50.628128,-7.672376,1.470407,,,,,,,
1500293028.905551,-1.576082,-0.184813,-0.459318,-0.211807,0.876346,0.366267,-0.982957,0.183763,0.005195,0.611299,0.379927,0.020928,-50.628128,-7.672376,1.470407,,,,,,,
1500293028.916129,-1.567222,-0.190094,-0.460648,-0.096132,0.843134,0.544664,-0.981980,0.188951,-0.003510,0.648072,0.314574,0.063584,-50.656693,-7.559139,0.996835,,,,,,,
1500293028.937283,-1.552139,-0.208329,-0.459818,0.101936,0.602458,1.073308,-0.978208,0.206825,-0.018253,0.644300,0.296699,0.078327,-50.744148,-7.018670,0.067387,,,,,,,
1500293028.926707,-1.559110,-0.197747,-0.460822,0.002025,0.745313,0.790113,-0.980445,0.196461,-0.011458,0.646537,0.307064,0.071532,-50.744148,-7.018670,0.067387,,,,,,,
1500293028.947860,-1.547187,-0.222022,-0.457869,0.162478,0.364156,1.367161,-0.975182,0.220203,-0.023027,0.615975,0.277890,0.129686,-50.804977,-6.556750,-0.312674,,,,,,,
1500293028.958438,-1.545008,-0.238563,-0.455535,0.173655,0.082686,1.635190,-0.971356,0.236306,-0.025056,0.503033,0.292350,0.180268,-50.960552,-5.166812,-0.748911,,,,,,,
1500293028.969014,-1.545738,-0.257458,-0.453163,0.166719,-0.193346,1.840855,-0.966737,0.254623,-0.024230,0.498414,0.274033,0.179443,-50.960552,-5.166812,-0.748911,,,,,,,
1500293028.979591,-1.549202,-0.277942,-0.450959,0.152526,-0.442080,1.969549,-0.961398,0.274377,-0.020764,0.324069,0.295814,0.198803,-51.044601,-4.257278,-0.747686,,,,,,,
1500293028.990169,-1.555089,-0.299205,-0.449009,0.135785,-0.657507,2.023742,-0.955453,0.294761,-0.015008,0.167886,0.336831,0.180063,-51.180237,-2.170636,-0.326167,,,,,,,
1500293029.000745,-1.562885,-0.320955,-0.447383,0.118198,-0.816080,2.067157,-0.948905,0.315473,-0.007507,0.161338,0.316119,0.172561,-51.180237,-2.170636,-0.326167,,,,,,,
1500293029.011322,-1.571489,-0.342922,-0.446177,0.096675,-0.853623,2.081708,-0.941776,0.336240,0.000652,0.154209,0.295352,0.164402,-51.216118,-1.068136,0.057694,,,,,,,
1500293029.021900,-1.579668,-0.364964,-0.445385,0.073373,-0.770303,2.084522,-0.934100,0.356915,0.008288,0.059283,0.300174,0.147596,-51.204567,1.182335,0.963852,,,,,,,
1500293029.032476,-1.586320,-0.387286,-0.444993,0.054747,-0.595519,2.119524,-0.925826,0.377677,0.014373,0.051009,0.279412,0.141510,-51.204567,1.182335,0.963852,,,,,,,
1500293029.043053,-1.590822,-0.409813,-0.445311,-0.010551,-0.348057,2.136520,-0.917012,0.398437,0.018366,0.045719,0.227325,0.129202,-51.156891,2.315965,1.357691,,,,,,,
1500293029.053631,-1.592667,-0.432446,-0.446892,-0.121513,-0.031669,2.148952,-0.907726,0.419093,0.019855,0.068859,0.156682,0.147930,-50.987282,4.616156,1.795145,,,,,,,
1500293029.064207,-1.591796,-0.455405,-0.450142,-0.270501,0.290537,2.189590,-0.897885,0.439826,0.018858,0.059018,0.135949,0.148928,-50.987282,4.616156,1.795145,,,,,,,
1500293029.074784,-1.588825,-0.478772,-0.455281,-0.432542,0.564530,2.222701,-0.887417,0.460690,0.016001,0.094967,0.060291,0.145391,-50.869820,5.774537,1.775068,,,,,,,
1500293029.095938,-1.580316,-0.525889,-0.470404,-0.666475,0.806110,2.244739,-0.864839,0.501982,0.008233,0.108384,-0.014510,0.087104,-50.559898,8.137239,1.310199,,,,,,,
1500293029.085362,-1.584704,-0.502276,-0.462212,-0.574636,0.734886,2.230892,-0.876404,0.481422,0.012189,0.119950,0.006051,0.083148,-50.559898,8.137239,1.310199,,,,,,,
1500293029.106515,-1.576329,-0.549613,-0.479051,-0.693721,0.787974,2.250810,-0.852714,0.522358,0.004718,0.096259,-0.034885,0.090619,-50.362808,9.322037,0.960152,,,,,,,
1500293029.127669,-1.571153,-0.597370,-0.495860,-0.634448,0.578940,2.257229,-0.826818,0.562469,0.000295,0.073263,-0.087524,0.033472,-49.872486,11.700184,0.274794,,,,,,,
1500293029.117093,-1.573127,-0.573491,-0.487656,-0.674039,0.713018,2.257823,-0.840010,0.542568,0.001957,0.086454,-0.067623,0.031810,-49.872486,11.700184,0.274794,,,,,,,
1500293029.138247,-1.570603,-0.621075,-0.503482,-0.572255,0.426942,2.233289,-0.813254,0.581909,-0.000157,0.031515,-0.097962,-0.000011,-49.579762,12.887265,0.002223,,,,,,,
1500293029.148824,-1.571290,-0.644436,-0.510210,-0.492272,0.273808,2.199537,-0.799439,0.600747,0.000395,-0.031463,-0.107141,-0.016035,-48.912262,15.222701,-0.307336,,,,,,,
1500293029.159400,-1.573106,-0.667421,-0.516087,-0.420459,0.135195,2.163406,-0.785418,0.618963,0.001814,-0.045484,-0.125356,-0.017455,-48.912262,15.222701,-0.307336,,,,,,,
1500293029.169978,-1.575667,-0.690115,-0.521104,-0.340404,0.037501,2.140896,-0.771163,0.636626,0.003756,-0.109208,-0.136870,-0.008181,-48.545395,16.354092,-0.350208,,,,,,,
1500293029.180555,-1.578427,-0.712657,-0.525748,-0.322663,0.026693,2.132267,-0.756605,0.653847,0.005773,-0.123766,-0.154091,-0.010198,-47.751949,18.544699,-0.283024,,,,,,,
1500293029.191131,-1.581077,-0.735099,-0.530977,-0.363576,0.101663,2.126500,-0.741725,0.670660,0.007626,-0.138646,-0.170904,-0.012051,-47.751949,18.544699,-0.283024,,,,,,,
1500293029.201709,-1.583384,-0.757798,-0.537589,-0.457742,0.243947,2.160222,-0.726293,0.687324,0.009143,-0.197931,-0.159919,0.055509,-47.322403,19.615532,-0.236045,,,,,,,
1500293029.212286,-1.585236,-0.780721,-0.545895,-0.559936,0.412909,2.183049,-0.710332,0.703792,0.010258,-0.241908,-0.162212,0.080486,-46.381092,21.747751,-0.253722,,,,,,,
1500293029.222862,-1.586912,-0.803956,-0.555866,-0.650564,0.547968,2.214291,-0.693773,0.720107,0.011182,-0.258467,-0.178526,0.079562,-46.381092,21.747751,-0.253722,,,,,,,
1500293029.233440,-1.588429,-0.827382,-0.567037,-0.688133,0.644450,2.231858,-0.676700,0.736162,0.011933,-0.331371,-0.182664,0.043548,-45.863304,22.818428,-0.333548,,,,,,,
,,,,,,,,,,,,,,,,46.907954,-94.376811,434.678894,0.720000,34.804688,1500293028.999921,
1500293029.254593,-1.590276,-0.874270,-0.590021,-0.659286,0.771281,2.223786,-0.641435,0.767076,0.012496,-0.441298,-0.212175,0.029389,-44.732208,24.958385,-0.585757,,,,,,,
1500293029.244017,-1.589579,-0.850865,-0.578533,-0.684311,0.715710,2.229701,-0.659217,0.751851,0.012383,-0.423516,-0.196950,0.029502,-44.732208,24.958385,-0.585757,,,,,,,
1500293029.265171,-1.590836,-0.897444,-0.601469,-0.640056,0.787208,2.196912,-0.623485,0.781736,0.012496,-0.537984,-0.219907,0.041902,-44.126221,26.010633,-0.747079,,,,,,,
1500293029.286325,-1.593152,-0.942803,-0.624816,-0.613463,0.741959,2.125726,-0.587376,0.809208,0.013133,-0.574093,-0.247379,0.041264,-42.850590,28.050926,-1.098652,,,,,,,
1500293029.275748,-1.591724,-0.920311,-0.613110,-0.629132,0.780226,2.167504,-0.605440,0.795790,0.012672,-0.556028,-0.233961,0.041726,-42.850590,28.050926,-1.098652,,,,,,,
1500293029.296902,-1.595269,-0.964670,-0.636639,-0.594096,0.701411,2.069252,-0.569518,0.821861,0.013941,-0.677446,-0.268119,0.041113,-42.188530,29.030659,-1.258280,,,,,,,
1500293029.307479,-1.598142,-0.985854,-0.648713,-0.588695,0.667043,1.999357,-0.551945,0.833744,0.015097,-0.769039,-0.303944,0.043924,-40.848255,30.877090,-1.503208,,,,,,,
1500293029.318055,-1.601711,-1.006135,-0.661346,-0.595976,0.664223,1.914921,-0.534874,0.844770,0.016541,-0.786110,-0.314970,0.042480,-40.848255,30.877090,-1.503208,,,,,,,
1500293029.328633,-1.605869,-1.025468,-0.674699,-0.604310,0.687992,1.828149,-0.518380,0.854957,0.018188,-0.839363,-0.339164,0.036194,-40.182438,31.734318,-1.593614,,,,,,,
1500293029.339211,-1.609951,-1.043965,-0.688221,-0.577413,0.718836,1.754830,-0.502412,0.864404,0.019682,-0.897536,-0.360620,0.009112,-38.885307,33.303169,-1.751112,,,,,,,
1500293029.349787,-1.613624,-1.061489,-0.701392,-0.538489,0.737821,1.656976,-0.487126,0.873082,0.020875,-0.912822,-0.369298,0.007918,-38.885307,33.303169,-1.751112,,,,,,,
1500293029.360364,-1.617267,-1.077777,-0.714205,-0.506454,0.708804,1.528341,-0.472777,0.880908,0.021986,-0.927171,-0.377123,0.006807,-38.255707,34.019588,-1.844782,,,,,,,
1500293029.370942,-1.622011,-1.092626,-0.727095,-0.498288,0.594096,1.398153,-0.459552,0.887838,0.023556,-1.081967,-0.248175,0.020481,-37.081551,35.285480,-2.031743,,,,,,,
1500293029.381518,-1.628122,-1.106223,-0.739503,-0.448146,0.419975,1.288479,-0.447306,0.894013,0.025670,-1.094213,-0.254349,0.018367,-37.081551,35.285480,-2.031743,,,,,,,
1500293029.392095,-1.634342,-1.119196,-0.749557,-0.305708,0.214981,1.239765,-0.435525,0.899750,0.027713,-1.210669,-0.197525,-0.031207,-36.555309,35.828510,-2.064394,,,,,,,
1500293029.402673,-1.638268,-1.132060,-0.754941,-0.080959,0.049460,1.220498,-0.423829,0.905289,0.028640,-1.211455,-0.345337,-0.117507,-35.578846,36.801147,-2.013854,,,,,,,
1500293029.413249,-1.638115,-1.144283,-0.754323,0.156691,-0.063408,1.121897,-0.412762,0.910414,0.027829,-1.222522,-0.350462,-0.116696,-35.578846,36.801147,-2.013854,,,,,,,
1500293029.423826,-1.634000,-1.154503,-0.748488,0.320757,-0.127739,0.879182,-0.403566,0.914594,0.025541,-1.227965,-0.496290,-0.077421,-35.108280,37.250328,-2.014033,,,,,,,
1500293029.434404,-1.627293,-1.160956,-0.739729,0.376064,-0.115650,0.485161,-0.397827,0.917184,0.022500,-1.200134,-0.601602,0.000053,-34.374691,37.920654,-2.153904,,,,,,,
1500293029.444980,-1.617980,-1.162814,-0.729341,0.402929,0.018899,0.041505,-0.396317,0.917923,0.018714,-1.201645,-0.602341,0.003839,-34.374691,37.920654,-2.153904,,,,,,,
1500293029.455557,-1.605552,-1.160320,-0.717883,0.433025,0.242292,-0.347947,-0.398805,0.916931,0.013866,-1.199156,-0.601348,0.008686,-34.225300,38.048378,-2.276930,,,,,,,
1500293029.466135,-1.589008,-1.153926,-0.704616,0.506372,0.464138,-0.706858,-0.404834,0.914361,0.007373,-1.002286,-0.702965,0.024838,-34.414490,37.845421,-2.757144,,,,,,,
1500293029.476711,-1.569230,-1.143904,-0.689486,0.607208,0.586582,-1.028275,-0.414044,0.910257,-0.000648,-0.993076,-0.698861,0.032860,-34.414490,37.845421,-2.757144,,,,,,,
1500293029.487289,-1.547109,-1.130759,-0.672025,0.742427,0.587800,-1.303729,-0.425854,0.904736,-0.010089,-0.758716,-0.698925,0.041278,-34.714371,37.539509,-3.151534,,,,,,,
1500293029.497866,-1.524659,-1.114805,-0.652778,0.880111,0.434043,-1.535773,-0.439884,0.897825,-0.020309,-0.605877,-0.593900,0.070801,-35.634384,36.569633,-4.133648,,,,,,,
1500293029.508442,-1.503950,-1.096522,-0.632365,0.993187,0.155476,-1.718138,-0.455673,0.889624,-0.030506,-0.590088,-0.585700,0.080997,-35.634384,36.569633,-4.133648,,,,,,,
1500293029.519020,-1.486143,-1.076746,-0.610770,1.117708,-0.229076,-1.803060,-0.472498,0.880419,-0.040094,-0.470785,-0.482043,0.083917,-36.225082,35.925102,-4.622262,,,,,,,
1500293029.529597,-1.472220,-1.056423,-0.588142,1.231832,-0.664962,-1.820883,-0.489601,0.870601,-0.048420,-0.453682,-0.472225,0.092243,-37.564659,34.420677,-5.324280,,,,,,,
1500293029.540173,-1.463092,-1.035973,-0.565270,1.293638,-1.120415,-1.805694,-0.506735,0.860359,-0.054790,-0.436548,-0.461982,0.098613,-37.564659,34.420677,-5.324280,,,,,,,
1500293029.550751,-1.459014,-1.016150,-0.542600,1.311072,-1.549941,-1.716934,-0.523356,0.850087,-0.058747,-0.397115,-0.340214,0.121232,-38.263805,33.620113,-5.459274,,,,,,,
1500293029.561328,-1.459597,-0.997274,-0.520779,1.286451,-1.870755,-1.626459,-0.539243,0.839995,-0.060212,-0.430133,-0.248869,0.132340,-39.635612,32.037804,-5.179982,,,,,,,
1500293029.571904,-1.463357,-0.979283,-0.499947,1.250936,-2.030708,-1.562229,-0.554403,0.830098,-0.059795,-0.414973,-0.238972,0.131923,-39.635612,32.037804,-5.179982,,,,,,,
1500293029.582482,-1.469203,-0.961749,-0.480593,1.180952,-2.065893,-1.535383,-0.569137,0.820193,-0.058020,-0.485993,-0.238070,0.123603,-40.274422,31.292049,-4.797201,,,,,,,
1500293029.603635,-1.484056,-0.925665,-0.449020,0.928072,-1.767079,-1.690518,-0.599042,0.799021,-0.052092,-0.520083,-0.254023,0.131483,-41.464333,29.841356,-3.799640,,,,,,,
1500293029.593059,-1.476404,-0.944054,-0.463431,1.065195,-1.968685,-1.585033,-0.583898,0.809942,-0.055280,-0.535227,-0.264944,0.134671,-41.464333,29.841356,-3.799640,,,,,,,
1500293029.614213,-1.491734,-0.905897,-0.437741,0.757642,-1.504530,-1.852005,-0.615052,0.786979,-0.048729,-0.525130,-0.250678,0.136665,-42.036598,29.093739,-3.273117,,,,,,,
1500293029.624790,-1.499197,-0.884556,-0.429849,0.572050,-1.212937,-2.018252,-0.632009,0.773634,-0.045329,-0.508173,-0.237333,0.133265,-43.212296,27.412840,-2.338431,,,,,,,
1500293029.635366,-1.505668,-0.861511,-0.424676,0.423109,-0.914075,-2.191848,-0.649911,0.758828,-0.042387,-0.490272,-0.222527,0.130324,-43.212296,27.412840,-2.338431,,,,,,,
1500293029.645944,-1.511242,-0.837002,-0.421794,0.293576,-0.679554,-2.331467,-0.668505,0.742639,-0.039860,-0.427518,-0.175317,0.092960,-43.826546,26.449835,-1.968426,,,,,,,
1500293029.656522,-1.516119,-0.811528,-0.420512,0.199678,-0.510820,-2.413882,-0.687362,0.725340,-0.037621,-0.303269,-0.129789,0.037499,-45.085106,24.279003,-1.448463,,,,,,,
1500293029.667098,-1.520189,-0.785696,-0.419832,0.169734,-0.406677,-2.441566,-0.705991,0.707318,-0.035759,-0.284640,-0.111767,0.035637,-45.085106,24.279003,-1.448463,,,,,,,
1500293029.677675,-1.523686,-0.759765,-0.419203,0.155786,-0.367975,-2.446287,-0.724194,0.688751,-0.034142,-0.175571,-0.061279,0.000481,-45.699276,23.113060,-1.263829,,,,,,,
1500293029.688253,-1.527392,-0.734020,-0.418787,0.133099,-0.389855,-2.427999,-0.741788,0.669860,-0.032217,-0.111575,-0.002685,-0.040704,-46.840527,20.718687,-0.967266,,,,,,,
1500293029.698829,-1.531827,-0.708502,-0.418270,0.137180,-0.474647,-2.400209,-0.758761,0.650697,-0.029583,-0.094602,0.016478,-0.043338,-46.840527,20.718687,-0.967266,,,,,,,
1500293029.709406,-1.537025,-0.683338,-0.417386,0.162372,-0.569183,-2.366363,-0.775027,0.631385,-0.026184,-0.078336,0.035790,-0.046738,-47.359848,19.510305,-0.791916,,,,,,,
1500293029.730560,-1.548797,-0.634224,-0.413664,0.228064,-0.711330,-2.282585,-0.805337,0.592553,-0.017720,-0.036506,0.093467,-0.092479,-48.286209,17.105141,-0.301095,,,,,,,
1500293029.719984,-1.542728,-0.658551,-0.415854,0.195810,-0.649284,-2.327571,-0.790568,0.611972,-0.022196,-0.051274,0.074048,-0.088003,-48.286209,17.105141,-0.301095,,,,,,,
1500293029.741137,-1.554986,-0.610482,-0.410918,0.260274,-0.742107,-2.224010,-0.819269,0.573263,-0.012954,-0.023931,0.127894,-0.109697,-48.692017,15.916105,0.005174,,,,,,,
1500293029.751715,-1.561040,-0.587308,-0.407783,0.276240,-0.732926,-2.175043,-0.832396,0.554122,-0.008121,-0.018129,0.152970,-0.099850,-49.386192,13.592876,0.687198,,,,,,,
1500293029.762291,-1.566661,-0.564759,-0.404520,0.269847,-0.686368,-2.117332,-0.844710,0.535212,-0.003493,-0.005815,0.171880,-0.104478,-49.386192,13.592876,0.687198,,,,,,,
1500293029.772868,-1.571878,-0.542584,-0.401520,0.234371,-0.627424,-2.088910,-0.856377,0.516351,0.000926,-0.015404,0.206183,-0.082835,-49.677151,12.464298,1.027739,,,,,,,
1500293029.783446,-1.576558,-0.520852,-0.399007,0.184665,-0.537229,-2.043212,-0.867381,0.497619,0.004998,-0.006047,0.229325,-0.051690,-50.162514,10.259162,1.645099,,,,,,,
1500293029.794022,-1.580635,-0.499601,-0.397193,0.114940,-0.445791,-1.998711,-0.877731,0.479075,0.008636,0.004303,0.247869,-0.055328,-50.162514,10.259162,1.645099,,,,,,,
1500293029.804600,-1.584135,-0.478771,-0.396332,0.026479,-0.339783,-1.960251,-0.887483,0.460689,0.011838,0.014054,0.266255,-0.058530,-50.361839,9.181747,1.901455,,,,,,,
1500293029.815177,-1.587004,-0.458409,-0.396436,-0.056249,-0.238727,-1.909580,-0.896640,0.442522,0.014534,0.029224,0.290221,-0.047569,-50.684292,7.078373,2.287746,,,,,,,
1500293029.825753,-1.588971,-0.438737,-0.397366,-0.128507,-0.117330,-1.840481,-0.905139,0.424797,0.016453,0.037723,0.307946,-0.049488,-50.684292,7.078373,2.287746,,,,,,,
1500293029.836330,-1.590213,-0.419903,-0.399059,-0.191550,-0.027418,-1.762955,-0.912956,0.407672,0.017729,0.070625,0.326855,-0.056547,-50.810638,6.060528,2.404908,,,,,,,
1500293029.846908,-1.590725,-0.401631,-0.401334,-0.244957,0.056629,-1.705043,-0.920242,0.390920,0.018341,0.101211,0.339137,-0.064926,-51.000416,4.129721,2.477452,,,,,,,
1500293029.857484,-1.590650,-0.384199,-0.404173,-0.293934,0.128401,-1.626383,-0.926916,0.374817,0.018405,0.107885,0.355240,-0.064990,-51.000416,4.129721,2.477452,,,,,,,
1500293029.868062,-1.590085,-0.367509,-0.407297,-0.312291,0.173628,-1.553982,-0.933052,0.359292,0.018000,0.156150,0.344748,-0.077036,-51.067680,3.215009,2.447461,,,,,,,
1500293029.878639,-1.589001,-0.351643,-0.410580,-0.320069,0.226041,-1.476669,-0.938652,0.344441,0.017090,0.161751,0.359600,-0.076126,-51.154182,1.501253,2.287031,,,,,,,
1500293029.889215,-1.587424,-0.336476,-0.413847,-0.314744,0.261696,-1.416569,-0.943794,0.330163,0.015694,0.166892,0.373878,-0.074731,-51.154182,1.501253,2.287031,,,,,,,
1500293029.899793,-1.585471,-0.321997,-0.417066,-0.310730,0.290115,-1.350260,-0.948503,0.316461,0.013920,0.219606,0.348501,-0.082005,-51.176739,0.704297,2.163285,,,,,,,
1500293029.910370,-1.583359,-0.308203,-0.420384,-0.318555,0.294333,-1.284158,-0.952805,0.303347,0.011971,0.231217,0.386243,-0.058968,-51.187531,-0.787189,1.857851,,,,,,,
1500293029.920946,-1.581529,-0.295195,-0.424062,-0.362003,0.269488,-1.204679,-0.956690,0.290926,0.010269,0.235102,0.398664,-0.057266,-51.187531,-0.787189,1.857851,,,,,,,
